Printed_Page,Entry,Form,Definition,Loan_Codes,Tags,Entry_Key
727,42,tāvān,n. reparation,F,noun loanword,ali-kobayashi2024:p727:e42
727,43,tāza,a. fresh,F,adj loanword,ali-kobayashi2024:p727:e43
727,44,tā̃ṛa,n. station,H,noun loanword,ali-kobayashi2024:p727:e44
727,45,tā̃zī,n. hound,F,noun loanword,ali-kobayashi2024:p727:e45
727,46,te,"give-SBJV.3SG (=ete, tin-ing)",,verb subj 3sg,ali-kobayashi2024:p727:e46
727,47,teh,n. inside,,noun,ali-kobayashi2024:p727:e47
727,48,te-k,give-PRS.3SG (tin-ing),,verb pres 3sg,ali-kobayashi2024:p727:e48
727,49,tel,n. oil,H,noun loanword,ali-kobayashi2024:p727:e49
727,50,tel o carp,n. oil and grease,,noun,ali-kobayashi2024:p727:e50
727,51,ten-,pron. oneself,,pron,ali-kobayashi2024:p727:e51
727,52,ten-ā,pron. self-GEN,,pron,ali-kobayashi2024:p727:e52
727,53,tenāī,n. relative,,noun,ali-kobayashi2024:p727:e53
727,54,tenā mon,adv. without reason; whichever way,,adv,ali-kobayashi2024:p727:e54
727,55,ten-pa-ten,adv. among themselves,,adv,ali-kobayashi2024:p727:e55
727,56,ter kann-ing,vt. to pass,,verb tr,ali-kobayashi2024:p727:e56
727,57,tevaī,a. whole,,adj,ali-kobayashi2024:p727:e57
727,58,tevaī,adv. totally; all over,,adv,ali-kobayashi2024:p727:e58
727,59,tez,a. fast; fierce; loud,F,adj loanword,ali-kobayashi2024:p727:e59
727,60,=ti,pron. 3SG,,pron 3sg,ali-kobayashi2024:p727:e60
727,61,tiḍḍ,n. locust,H,noun loanword,ali-kobayashi2024:p727:e61
727,62,tikka,a. flat,,adj,ali-kobayashi2024:p727:e62
727,63,ting-ing,vt. to drink,,verb tr,ali-kobayashi2024:p727:e63
727,64,tin-ing,vt. to give,,verb tr,ali-kobayashi2024:p727:e64
727,65,tining-ing,v. to be given (cā-,,verb,ali-kobayashi2024:p727:e65
727,66,ti-ppak,know-NEG.PRS.3SG ing),,verb pres neg 3sg,ali-kobayashi2024:p727:e66
727,67,tirep,n. accusation,,noun,ali-kobayashi2024:p727:e67
727,68,tirf-ing,vt. to make someone give,,verb tr,ali-kobayashi2024:p727:e68
727,69,tiriḍḍo,n. tripping (tiḍḍo),,noun,ali-kobayashi2024:p727:e69
727,70,tis,give.PST.3SG (tin-ing),,verb pret 3sg,ali-kobayashi2024:p727:e70
727,71,tix-ing,vt. to put,,verb tr,ali-kobayashi2024:p727:e71
727,72,tixing-ing,vi. to be placed,,verb intr,ali-kobayashi2024:p727:e72
727,73,tiyārī,a. ready,F,adj loanword,ali-kobayashi2024:p727:e73
727,74,tīdār,n. forehead,,noun,ali-kobayashi2024:p727:e74
727,75,tīlī,n. burning,H,noun loanword,ali-kobayashi2024:p727:e75
728,1,tīr,n. beam of the roof; arrow,F,noun loanword,ali-kobayashi2024:p728:e1
728,2,tīr-kamān,n. arrow and bow,F,noun loanword,ali-kobayashi2024:p728:e2
728,3,tīrma,n. summer,,noun,ali-kobayashi2024:p728:e3
728,4,to,adv. TOP; then,,adv,ali-kobayashi2024:p728:e4
728,5,toāl,n. towel,E,noun loanword,ali-kobayashi2024:p728:e5
728,6,toba,n. earlobe; obedience,A,noun loanword,ali-kobayashi2024:p728:e6
728,7,tok,n. inner part,B,noun loanword,ali-kobayashi2024:p728:e7
728,8,tomkā,a. both,,adj,ali-kobayashi2024:p728:e8
728,9,ton-ing,vt. to hold,,verb tr,ali-kobayashi2024:p728:e9
728,10,tor,hold.IMP (ton-ing),,verb impv,ali-kobayashi2024:p728:e10
728,11,tor-e,hold-PST.3SG (ton-ing),,verb pret 3sg,ali-kobayashi2024:p728:e11
728,12,toša,n. provision; gift,F,noun loanword,ali-kobayashi2024:p728:e12
728,13,trap,onom. of bursting,,onomatopoeia,ali-kobayashi2024:p728:e13
728,14,trappa,n. footsteps,,noun,ali-kobayashi2024:p728:e14
728,15,trappaṛ,n. bedding,Si.,noun loanword,ali-kobayashi2024:p728:e15
728,16,trāpoṛī,n. escape,,noun,ali-kobayashi2024:p728:e16
728,17,trund,a. fierce; quick,B,adj loanword,ali-kobayashi2024:p728:e17
728,18,tud,adv. together; in company,,adv,ali-kobayashi2024:p728:e18
728,19,tud tamm-ing,vi. to trot; follow; run after,,verb intr,ali-kobayashi2024:p728:e19
728,20,tuf,n. spit,H,noun loanword,ali-kobayashi2024:p728:e20
728,21,tuɣ,n. dream; sleep,,noun,ali-kobayashi2024:p728:e21
728,22,tuɣī,a. sleepy,,adj,ali-kobayashi2024:p728:e22
728,23,tukk o pocīnk,n. leftover milk and cream,,noun,ali-kobayashi2024:p728:e23
728,24,tukma,n. button,,noun,ali-kobayashi2024:p728:e24
728,25,tuman,n. tribe,U,noun loanword,ali-kobayashi2024:p728:e25
728,26,tungān,a. asleep,,adj,ali-kobayashi2024:p728:e26
728,27,tuṛ-ing,vi. to be frayed,,verb intr,ali-kobayashi2024:p728:e27
728,28,turonguṛ,n. hail,,noun,ali-kobayashi2024:p728:e28
728,29,turund,a. fierce,B,adj loanword,ali-kobayashi2024:p728:e29
728,30,turundī,n. force; anger,B,noun loanword,ali-kobayashi2024:p728:e30
728,31,tuseng-ing,vi. to be fainted,,verb intr,ali-kobayashi2024:p728:e31
728,32,tū,n. month,,noun,ali-kobayashi2024:p728:e32
728,33,tūbe,n. moon,,noun,ali-kobayashi2024:p728:e33
728,34,tūf,n. hook,,noun,ali-kobayashi2024:p728:e34
728,35,tūfak,n. gun,,noun,ali-kobayashi2024:p728:e35
728,36,tūfān,n. tornado,A,noun loanword,ali-kobayashi2024:p728:e36
728,37,tūlif-ing,vt. to make someone sit,,verb tr,ali-kobayashi2024:p728:e37
728,38,tūl-ing,vi. to sit,,verb intr,ali-kobayashi2024:p728:e38
728,39,tūɬ,sit.IMP (tūl-ing),,verb impv,ali-kobayashi2024:p728:e39
728,40,tūɬ o baš,n. social life,,noun,ali-kobayashi2024:p728:e40
728,41,tūs,sit.PST.3SG (tūl-ing),,verb pret 3sg,ali-kobayashi2024:p728:e41
728,42,tʰaṛa,n. porch,H,noun loanword,ali-kobayashi2024:p728:e42
728,43,tʰāpal,a. flat,,adj,ali-kobayashi2024:p728:e43
728,44,tʰorav,n. thank,Si.,noun loanword,ali-kobayashi2024:p728:e44
728,45,uḍur-kaṭolī,n. flying sofa,,noun,ali-kobayashi2024:p728:e45
728,46,ufallā,itj. alas,A,interj loanword,ali-kobayashi2024:p728:e46
728,47,ufaṛesk,itj. alas,,interj,ali-kobayashi2024:p728:e47
728,48,uff,itj. alas,A,interj loanword,ali-kobayashi2024:p728:e48
728,49,umar,n. age; lifespan; forever,A,noun loanword,ali-kobayashi2024:p728:e49
728,50,umr-kaez,n. life sentence,A,noun loanword,ali-kobayashi2024:p728:e50
728,51,urā,n. home; house; wife,,noun,ali-kobayashi2024:p728:e51
728,52,urāī,n. wife,,noun,ali-kobayashi2024:p728:e52
728,53,urullā,n. bucket,,noun,ali-kobayashi2024:p728:e53
728,54,ust,n. heart; mind,,noun,ali-kobayashi2024:p728:e54
728,55,ust-baḍḍī,n. assurance; encouragement,,noun,ali-kobayashi2024:p728:e55
728,56,ustekīmī,n. hesitation,,noun,ali-kobayashi2024:p728:e56
728,57,ust-pasand,a. favorite,,adj,ali-kobayashi2024:p728:e57
728,58,ust-pʰoṛāī,n. sense of security,,noun,ali-kobayashi2024:p728:e58
728,59,ust-tarx,a. exhausted,,adj,ali-kobayashi2024:p728:e59
728,60,ust-xuāī,n. wish,,noun,ali-kobayashi2024:p728:e60
728,61,ūhū,n. howl,,noun,ali-kobayashi2024:p728:e61
728,62,ūndāī,n. darkness,,noun,ali-kobayashi2024:p728:e62
728,63,va,adv. possibly,,adv,ali-kobayashi2024:p728:e63
728,64,vabāl,n. problem,A,noun loanword,ali-kobayashi2024:p728:e64
728,65,vaḍḍī,n. bribe,,noun,ali-kobayashi2024:p728:e65
728,66,vadd,a. larger; extra,,adj,ali-kobayashi2024:p728:e66
728,67,vadd o kam,adv. more or less,,adv,ali-kobayashi2024:p728:e67
728,68,vadī,n. appearance; birth,,noun,ali-kobayashi2024:p728:e68
728,69,vadī mann-ing,vi. to be born,,verb intr,ali-kobayashi2024:p728:e69
728,70,vael,n. trouble,,noun,ali-kobayashi2024:p728:e70
728,71,vaeṛā,a. anxious,F,adj loanword,ali-kobayashi2024:p728:e71
728,72,vaeṛāī,n. anxiety,F,noun loanword,ali-kobayashi2024:p728:e72
728,73,vaẽṛā,a. anxious,F,adj loanword,ali-kobayashi2024:p728:e73
728,74,vagr,n. life,,noun,ali-kobayashi2024:p728:e74
728,75,vaɣdī,a. early,,adj,ali-kobayashi2024:p728:e75
729,1,vahera,n. flow,,noun,ali-kobayashi2024:p729:e1
729,2,vah-ing,vi. to flow,,verb intr,ali-kobayashi2024:p729:e2
729,3,vahī,n. age,,noun,ali-kobayashi2024:p729:e3
729,4,vahm,n. obsession; worry,A,noun loanword,ali-kobayashi2024:p729:e4
729,5,vajūd,n. feeling; existence,A,noun loanword,ali-kobayashi2024:p729:e5
729,6,vakīl,n. chancellor; advocate,A,noun loanword,ali-kobayashi2024:p729:e6
729,7,vakk-ing,vi. to bark,,verb intr,ali-kobayashi2024:p729:e7
729,8,val,n. twist,,noun,ali-kobayashi2024:p729:e8
729,9,valakk-ing,vi. to shout,,verb intr,ali-kobayashi2024:p729:e9
729,10,valang valang,n. siren,,noun,ali-kobayashi2024:p729:e10
729,11,valāit,adv. all over,A,adv loanword,ali-kobayashi2024:p729:e11
729,12,valdā,adv. again; then,,adv,ali-kobayashi2024:p729:e12
729,13,valdāī,adv. again,,adv,ali-kobayashi2024:p729:e13
729,14,valdī,n. reply,,noun,ali-kobayashi2024:p729:e14
729,15,vale,conj. but,,conj,ali-kobayashi2024:p729:e15
729,16,valekum salām,phr. and may peace be upon you,A,multiword-expression loanword,ali-kobayashi2024:p729:e16
729,17,vali,conj. but,,conj,ali-kobayashi2024:p729:e17
729,18,valiff-ing,vt. to eke out a living,,verb tr,ali-kobayashi2024:p729:e18
729,19,val kun-ing,vi. to curve,,verb intr,ali-kobayashi2024:p729:e19
729,20,vall,n. vine,,noun,ali-kobayashi2024:p729:e20
729,21,vallar,n. flock,,noun,ali-kobayashi2024:p729:e21
729,22,vallā,adv. again; moreover,,adv,ali-kobayashi2024:p729:e22
729,23,vallāgir,adv. absolutely,,adv,ali-kobayashi2024:p729:e23
729,24,vaṛ,n. kind; type; way; situation,,noun,ali-kobayashi2024:p729:e24
729,25,vaṛ-as,n. trick; what the hell,,noun,ali-kobayashi2024:p729:e25
729,26,vaṛ-ing,vt. to please,,verb tr,ali-kobayashi2024:p729:e26
729,27,vaṛ-vaṛ-anā,a. various,,adj,ali-kobayashi2024:p729:e27
729,28,varandī,n. reply,Si.,noun loanword,ali-kobayashi2024:p729:e28
729,29,varnā,n. young person; youth,,noun,ali-kobayashi2024:p729:e29
729,30,varnāī,n. youth,,noun,ali-kobayashi2024:p729:e30
729,31,varx,n. leaf,A,noun loanword,ali-kobayashi2024:p729:e31
729,32,varx-āk harf-ing,vi. to be worried,,verb intr,ali-kobayashi2024:p729:e32
729,33,vas,n. power,,noun,ali-kobayashi2024:p729:e33
729,34,vasam,a. abundant; cultivated,,adj,ali-kobayashi2024:p729:e34
729,35,vasammī,n. abundance; cultivation,,noun,ali-kobayashi2024:p729:e35
729,36,vasāhit,n. saying,,noun,ali-kobayashi2024:p729:e36
729,37,vas kann-ing,vt. to try,,verb tr,ali-kobayashi2024:p729:e37
729,38,vaṭṭ,n. stone slab inside a well,,noun,ali-kobayashi2024:p729:e38
729,39,vaṭṭ-ing,vt. to plait,,verb tr,ali-kobayashi2024:p729:e39
729,40,vatan,n. home country,A,noun loanword,ali-kobayashi2024:p729:e40
729,41,vatāx,n. living room; reception hall; guesthouse,F,noun loanword,ali-kobayashi2024:p729:e41
729,42,vaxt,n. time,A,noun loanword,ali-kobayashi2024:p729:e42
729,43,vaxt-as,adv. some time; when.REL,,adv,ali-kobayashi2024:p729:e43
729,44,vaxt-as,n. some time,,noun,ali-kobayashi2024:p729:e44
729,45,vaxtī,a. early,,adj,ali-kobayashi2024:p729:e45
729,46,vaxt o pās,n. time and section,A|F,noun loanword,ali-kobayashi2024:p729:e46
729,47,vaxt-vaxt,adv. sometimes,,adv,ali-kobayashi2024:p729:e47
729,48,vazīfa,n. scholarship,A,noun loanword,ali-kobayashi2024:p729:e48
729,49,vazīr,n. minister,A,noun loanword,ali-kobayashi2024:p729:e49
729,50,vā,adv. again; then; TOP,,adv,ali-kobayashi2024:p729:e50
729,51,vā,adv. never,,adv,ali-kobayashi2024:p729:e51
729,52,vā,itj. wow,,interj,ali-kobayashi2024:p729:e52
729,53,vādānī,n. habitat; facility,,noun,ali-kobayashi2024:p729:e53
729,54,vāg,n. rein,,noun,ali-kobayashi2024:p729:e54
729,55,vāham,adv. moreover,,adv,ali-kobayashi2024:p729:e55
729,56,vāj,n. try,,noun,ali-kobayashi2024:p729:e56
729,57,vāk,n. mood,,noun,ali-kobayashi2024:p729:e57
729,58,vākaī,adv. really,A,adv loanword,ali-kobayashi2024:p729:e58
729,59,-vālā,PROPR,,suffix,ali-kobayashi2024:p729:e59
729,60,vālek,phr. and upon you,A,multiword-expression loanword,ali-kobayashi2024:p729:e60
729,61,vālek salām,phr. may peace be upon you,A,multiword-expression loanword,ali-kobayashi2024:p729:e61
729,62,vālekum salām,phr. and may peace be upon you,A,multiword-expression loanword,ali-kobayashi2024:p729:e62
729,63,vām,n. loan,F,noun loanword,ali-kobayashi2024:p729:e63
729,64,vāmdār,a. in debt,F,adj loanword,ali-kobayashi2024:p729:e64
729,65,vāpār,n. trade; merchant,H,noun loanword,ali-kobayashi2024:p729:e65
729,66,vār,n. time; turn; mood,H,noun loanword,ali-kobayashi2024:p729:e66
729,67,vār-aton,adv. immediately,,adv,ali-kobayashi2024:p729:e67
729,68,vāris,n. protector,A,noun loanword,ali-kobayashi2024:p729:e68
729,69,vārī,n. round; time,H,noun loanword,ali-kobayashi2024:p729:e69
729,70,vār xall-ing,v. to try something; take a chance,,verb,ali-kobayashi2024:p729:e70
729,71,vārxatā,a. hesitant,Pash.,adj loanword,ali-kobayashi2024:p729:e71
729,72,vāvā,itj. hurrah,,interj,ali-kobayashi2024:p729:e72
729,73,vāxub,a. known,A,adj loanword,ali-kobayashi2024:p729:e73
730,1,veṛing-ing,vt. to tangle; ensnare,,verb tr,ali-kobayashi2024:p730:e1
730,2,vilāyattī,a. foreign,A,adj loanword,ali-kobayashi2024:p730:e2
730,3,xabar,n. news,A,noun loanword,ali-kobayashi2024:p730:e3
730,4,xabaṛdār,a. beware,A,adj loanword,ali-kobayashi2024:p730:e4
730,5,xad,n. breast,,noun,ali-kobayashi2024:p730:e5
730,6,xadar,n. importance,A,noun loanword,ali-kobayashi2024:p730:e6
730,7,xaer,n. peace; safe; well; all right; complete,,noun,ali-kobayashi2024:p730:e7
730,8,xaerāt,n. sacrifice; memorial feast,A,noun loanword,ali-kobayashi2024:p730:e8
730,9,xaerātī,a. lowly,A,adj loanword,ali-kobayashi2024:p730:e9
730,10,xaerāt mann-ing,v. to show affection,,verb,ali-kobayashi2024:p730:e10
730,11,xaer-xuā,n. relative; mediator; peace maker,A|F,noun loanword,ali-kobayashi2024:p730:e11
730,12,xaf,n. ear,,noun,ali-kobayashi2024:p730:e12
730,13,xaf-mās,n. back of ear,,noun,ali-kobayashi2024:p730:e13
730,14,xaf ton-ing,vt. to listen,,verb tr,ali-kobayashi2024:p730:e14
730,15,xa-k,n. breast-PL (xad),,noun,ali-kobayashi2024:p730:e15
730,16,xal,n. stone,,noun,ali-kobayashi2024:p730:e16
730,17,xalās,a. free; released; finished,A,adj loanword,ali-kobayashi2024:p730:e17
730,18,xalās-ing,vt. to chew,,verb tr,ali-kobayashi2024:p730:e18
730,19,xaɬ,n. pain,,noun,ali-kobayashi2024:p730:e19
730,20,xaɬ,strike.IMP (xall-ing),,verb impv,ali-kobayashi2024:p730:e20
730,21,xalk,n. family; village,A,noun loanword,ali-kobayashi2024:p730:e21
730,22,xalk,strike.PST.3SG (xall-ing),,verb pret 3sg,ali-kobayashi2024:p730:e22
730,23,xalkatt,n. public,,noun,ali-kobayashi2024:p730:e23
730,24,xalk o dar,n. family and house,,noun,ali-kobayashi2024:p730:e24
730,25,xallif-ing,vt. to make someone kill,,verb tr,ali-kobayashi2024:p730:e25
730,26,xall-ing,vt. to strike; kill; travel; invest; begin,,verb tr,ali-kobayashi2024:p730:e26
730,27,xalling-ing,vi. to be struck; be killed,,verb intr,ali-kobayashi2024:p730:e27
730,28,xan,n. eye,,noun,ali-kobayashi2024:p730:e28
730,29,xan dann-ing,vi. to be dependent,,verb intr,ali-kobayashi2024:p730:e29
730,30,xan-ing,vt. to see,,verb tr,ali-kobayashi2024:p730:e30
730,31,xaning-ing,vi. to be seen,,verb intr,ali-kobayashi2024:p730:e31
730,32,xanī,a. sighted,,adj,ali-kobayashi2024:p730:e32
730,33,xanjar,n. dagger,F,noun loanword,ali-kobayashi2024:p730:e33
730,34,xan nišān tin-ing,v. to act cruelly,,verb,ali-kobayashi2024:p730:e34
730,35,xan-tar,a. with eyes closed,,adj,ali-kobayashi2024:p730:e35
730,36,xaṛ,n. ram,,noun,ali-kobayashi2024:p730:e36
730,37,xaṛc,n. expense,U,noun loanword,ali-kobayashi2024:p730:e37
730,38,xaṛca,n. expense,U,noun loanword,ali-kobayashi2024:p730:e38
730,39,xaṛīnk,n. tear,,noun,ali-kobayashi2024:p730:e39
730,40,xaṛtīr,n. saddle bags,,noun,ali-kobayashi2024:p730:e40
730,41,xar,a. angry,,adj,ali-kobayashi2024:p730:e41
730,42,xarāb,a. bad; wrong,A,adj loanword,ali-kobayashi2024:p730:e42
730,43,xarās,n. bull,,noun,ali-kobayashi2024:p730:e43
730,44,xarc o xarābāt,n. expenses,A,noun loanword,ali-kobayashi2024:p730:e44
730,45,xaren,a. bitter,,adj,ali-kobayashi2024:p730:e45
730,46,xarīš,n. fine ghee,,noun,ali-kobayashi2024:p730:e46
730,47,xarmā,n. wolf,,noun,ali-kobayashi2024:p730:e47
730,48,xarmehrī,n. hate,,noun,ali-kobayashi2024:p730:e48
730,49,xarr-ing,vi. to go,,verb intr,ali-kobayashi2024:p730:e49
730,50,xarrun,a. blue; green,,adj,ali-kobayashi2024:p730:e50
730,51,xarrunī,n. greenness; green grass,,noun,ali-kobayashi2024:p730:e51
730,52,xarrussī,n. plant,,noun,ali-kobayashi2024:p730:e52
730,53,xass-ing,vt. to fling,,verb tr,ali-kobayashi2024:p730:e53
730,54,xassī,n. butter,,noun,ali-kobayashi2024:p730:e54
730,55,xašang,a. blissful; fruitful,,adj,ali-kobayashi2024:p730:e55
730,56,xaṭṭ,a. wide open,,adj,ali-kobayashi2024:p730:e56
730,57,xatam,n. finish,A,noun loanword,ali-kobayashi2024:p730:e57
730,58,xatā,n. mistake,A,noun loanword,ali-kobayashi2024:p730:e58
730,59,xat-barot,n. moustache,,noun,ali-kobayashi2024:p730:e59
730,60,xat kann-ing,vt. to finish,,verb tr,ali-kobayashi2024:p730:e60
730,61,xatt,n. wild olive,,noun,ali-kobayashi2024:p730:e61
730,62,xavā,n. leather bag,,noun,ali-kobayashi2024:p730:e62
730,63,xazāna,n. treasury,A,noun loanword,ali-kobayashi2024:p730:e63
730,64,xazm,n. deer,,noun,ali-kobayashi2024:p730:e64
730,65,xācif-ing,vt. to put someone to sleep,,verb tr,ali-kobayashi2024:p730:e65
730,66,xāc-ing,vi. to sleep,,verb intr,ali-kobayashi2024:p730:e66
730,67,xāhot,n. family,,noun,ali-kobayashi2024:p730:e67
730,68,xāna,n. house,F,noun loanword,ali-kobayashi2024:p730:e68
730,69,xāna ti xarāb,phr. goddamn,,multiword-expression,ali-kobayashi2024:p730:e69
730,70,xāna xarāb,phr. goddamn,,multiword-expression,ali-kobayashi2024:p730:e70
730,71,xār,n. anger,,noun,ali-kobayashi2024:p730:e71
730,72,xās,adv. especially,A,adv loanword,ali-kobayashi2024:p730:e72
731,1,xāsā,a. like (GEN),,adj,ali-kobayashi2024:p731:e1
731,2,xāsun,n. lassi,,noun,ali-kobayashi2024:p731:e2
731,3,xātir,n. cause,A,noun loanword,ali-kobayashi2024:p731:e3
731,4,xātir-ān,postp. because of,,postp,ali-kobayashi2024:p731:e4
731,5,xāxar,n. fire,,noun,ali-kobayashi2024:p731:e5
731,6,xāxarī,n. kitchen,,noun,ali-kobayashi2024:p731:e6
731,7,xāxo,n. crow,,noun,ali-kobayashi2024:p731:e7
731,8,xāya,n. egg (xuāya),,noun,ali-kobayashi2024:p731:e8
731,9,xāzgī,a. dirty,,adj,ali-kobayashi2024:p731:e9
731,10,xāzg kann-ing,vi. to become dirty,,verb intr,ali-kobayashi2024:p731:e10
731,11,xed,n. sweat,,noun,ali-kobayashi2024:p731:e11
731,12,xer,n. back,,noun,ali-kobayashi2024:p731:e12
731,13,xer,n. plain,,noun,ali-kobayashi2024:p731:e13
731,14,xerī,n. stole,,noun,ali-kobayashi2024:p731:e14
731,15,xer kann-ing,vi. to be reconciled,,verb intr,ali-kobayashi2024:p731:e15
731,16,xisikk-ing,vi. to sob convulsively,,verb intr,ali-kobayashi2024:p731:e16
731,17,xiyāl,n. attention; idea; thought; state of mind,A,noun loanword,ali-kobayashi2024:p731:e17
731,18,xiyāldārī,n. attention,,noun,ali-kobayashi2024:p731:e18
731,19,xizmatt,n. service,A,noun loanword,ali-kobayashi2024:p731:e19
731,20,xīr-xīr,n. gasping,,noun,ali-kobayashi2024:p731:e20
731,21,xīsun,a. red,,adj,ali-kobayashi2024:p731:e21
731,22,xīsun,n. gold,,noun,ali-kobayashi2024:p731:e22
731,23,xīsunī,n. redness,,noun,ali-kobayashi2024:p731:e23
731,24,xīsun-xanī,a. brave,,adj,ali-kobayashi2024:p731:e24
731,25,xīt,a. wet,,adj,ali-kobayashi2024:p731:e25
731,26,xolum,n. wheat,,noun,ali-kobayashi2024:p731:e26
731,27,xon,n. murder,F,noun loanword,ali-kobayashi2024:p731:e27
731,28,xorāk,n. food,F,noun loanword,ali-kobayashi2024:p731:e28
731,29,xork,a. empty,,adj,ali-kobayashi2024:p731:e29
731,30,xošā,n. bunch,F,noun loanword,ali-kobayashi2024:p731:e30
731,31,xoš-ā,rub-PST.3SG (xošk-ā),,verb pret 3sg,ali-kobayashi2024:p731:e31
731,32,xošk-ing,vt. to rub,,verb tr,ali-kobayashi2024:p731:e32
731,33,xuandī,a. protected,,adj,ali-kobayashi2024:p731:e33
731,34,xuaš,a. happy,F,adj loanword,ali-kobayashi2024:p731:e34
731,35,xuaššī,n. happiness,F,noun loanword,ali-kobayashi2024:p731:e35
731,36,xuāf-ing,vt. to graze a herd,,verb tr,ali-kobayashi2024:p731:e36
731,37,xuāif-ing,vt. to summon; call; want,,verb tr,ali-kobayashi2024:p731:e37
731,38,xuāindārī,n. necessity; wish,,noun,ali-kobayashi2024:p731:e38
731,39,xuā-ing,vt. to want; call,,verb tr,ali-kobayashi2024:p731:e39
731,40,xuāja,n. sir; lord; owner,F,noun loanword,ali-kobayashi2024:p731:e40
731,41,xuānif-ing,vt. to make someone read; teach,,verb tr,ali-kobayashi2024:p731:e41
731,42,xuāninda,n. student,F,noun loanword,ali-kobayashi2024:p731:e42
731,43,xuān-ing,vt. to read; study,,verb tr,ali-kobayashi2024:p731:e43
731,44,xuār,a. destitute,F,adj loanword,ali-kobayashi2024:p731:e44
731,45,xuāref-ing,vt. to scratch,,verb tr,ali-kobayashi2024:p731:e45
731,46,xuārif-ing,vt. to scratch,,verb tr,ali-kobayashi2024:p731:e46
731,47,xuārī,n. hard work,F,noun loanword,ali-kobayashi2024:p731:e47
731,48,xuārīkašš,a. hardworking,,adj,ali-kobayashi2024:p731:e48
731,49,xuāst,n. request; interest,F,noun loanword,ali-kobayashi2024:p731:e49
731,50,xuāstdār,n. flock owner,,noun,ali-kobayashi2024:p731:e50
731,51,xuāya,n. egg,,noun,ali-kobayashi2024:p731:e51
731,52,xudā,n. god,F,noun loanword,ali-kobayashi2024:p731:e52
731,53,xudā hāfiz,phr. goodbye,F|A,multiword-expression loanword,ali-kobayashi2024:p731:e53
731,54,xul-ing,vt. to fear,,verb tr,ali-kobayashi2024:p731:e54
731,55,xulīf-ing,vt. to scare,,verb tr,ali-kobayashi2024:p731:e55
731,56,xulīs,n. fear,,noun,ali-kobayashi2024:p731:e56
731,57,xulīs,fear-PST.3SG (xul-ing),,verb pret 3sg,ali-kobayashi2024:p731:e57
