Snapshot_Date,Unit_ID,Region,PDF_Page,Printed_Page,Locator,Raw_Form,Raw_Gloss,Raw_Context,Status,Reason,Final_Form,Final_Gloss,Final_Phonemic,Final_Tags,Emitted_Key,Merged_Into,Source,Record_SHA256
2026-08-25,t9:17,table9,28,24,"p. 24, Table 9, numeral 17",satiyaš,17,composition 17,installed,extracted from the PDF text layer and installed unchanged,satiyaš,seventeen,,num,knobloch2020sauji:t9:17,,"knobloch2020sauji[p. 24, Table 9, numeral 17]",5c27c37b61fdd8ad881e6bf6cce052550868d87711df37c7be1545f095a1aa8d
2026-08-25,t9:18,table9,28,24,"p. 24, Table 9, numeral 18",aštiyaš,18,composition 18,installed,extracted from the PDF text layer and installed unchanged,aštiyaš,eighteen,,num,knobloch2020sauji:t9:18,,"knobloch2020sauji[p. 24, Table 9, numeral 18]",328d4ae7964935ea88c7e44a0e5b66d647d62f0cf67f9cc7d1beee86fe042f16
2026-08-25,t9:19,table9,28,24,"p. 24, Table 9, numeral 19",uṛiš,19,composition 19,installed,extracted from the PDF text layer and installed unchanged,uṛiš,nineteen,,num,knobloch2020sauji:t9:19,,"knobloch2020sauji[p. 24, Table 9, numeral 19]",c0ead04035b545f463a079241b84ac011d1b543111c3eadd8ad12e7bf0f2e1fe
2026-08-25,t9:20,table9,28,24,"p. 24, Table 9, numeral 20",biš,20,composition 20,installed,extracted from the PDF text layer and installed unchanged,biš,twenty,,num,knobloch2020sauji:t9:20,,"knobloch2020sauji[p. 24, Table 9, numeral 20]",adc67f69e5e031a1518af20801fe9fc50973f075752ecbf03c536e6d8b4f5aba
2026-08-25,t9:21,table9,28,24,"p. 24, Table 9, numeral 21",yakaan biš,21,composition 1 + 20,installed,extracted from the PDF text layer and installed unchanged,yakaan biš,twenty-one,,num,knobloch2020sauji:t9:21,,"knobloch2020sauji[p. 24, Table 9, numeral 21]",b0c51473d0a6f82127977c32d79cddae94e72c398819efe6d4bbcdbfdbad09b0
2026-08-25,t9:22,table9,28,24,"p. 24, Table 9, numeral 22",duwaan biš,22,composition 2 + 20,installed,extracted from the PDF text layer and installed unchanged,duwaan biš,twenty-two,,num,knobloch2020sauji:t9:22,,"knobloch2020sauji[p. 24, Table 9, numeral 22]",e460279b570c699a3e619351679ad60aa620c48e34da2099bc8c8d9293bac5c0
2026-08-25,t9:23,table9,28,24,"p. 24, Table 9, numeral 23",ɬaawaan biš,23,composition 3 + 20,installed,extracted from the PDF text layer and installed unchanged,ɬaawaan biš,twenty-three,,num,knobloch2020sauji:t9:23,,"knobloch2020sauji[p. 24, Table 9, numeral 23]",abf334dfd768a7bcb0e3469aea1807ac5f3c2ac332963052d1448248739fba7e
2026-08-25,t9:24,table9,28,24,"p. 24, Table 9, numeral 24",čuraan biš,24,composition 4 + 20,installed,extracted from the PDF text layer and installed unchanged,čuraan biš,twenty-four,,num,knobloch2020sauji:t9:24,,"knobloch2020sauji[p. 24, Table 9, numeral 24]",405392c87eb082ae5eafa8b81ac4ca0a77eb00fad5237dd0e8ecdd49f2ac9b2c
2026-08-25,t9:25,table9,28,24,"p. 24, Table 9, numeral 25",paanǰaan biš,25,composition 5 + 20,installed,extracted from the PDF text layer and installed unchanged,paanǰaan biš,twenty-five,,num,knobloch2020sauji:t9:25,,"knobloch2020sauji[p. 24, Table 9, numeral 25]",b51bb0680502f71a3aab0c2195b256cd949e3c444e81afd1f5deae6ee8ce1bc1
2026-08-25,t9:26,table9,28,24,"p. 24, Table 9, numeral 26",ṣuwaan biš,26,composition 6 + 20,installed,extracted from the PDF text layer and installed unchanged,ṣuwaan biš,twenty-six,,num,knobloch2020sauji:t9:26,,"knobloch2020sauji[p. 24, Table 9, numeral 26]",61dc658233c6f1a2d7beeb5f3dfb3a7d11ba9d63f4e03912fcd5641d7b34bc9d
2026-08-25,t9:27,table9,28,24,"p. 24, Table 9, numeral 27",saataan biš,27,composition 7 + 20,installed,extracted from the PDF text layer and installed unchanged,saataan biš,twenty-seven,,num,knobloch2020sauji:t9:27,,"knobloch2020sauji[p. 24, Table 9, numeral 27]",57749faa792352f8c34811d43b4f68a6c03dcc8b7a5d8e5479c3c295d7b4b774
2026-08-25,t9:28,table9,28,24,"p. 24, Table 9, numeral 28",aašaan biš,28,composition 8 + 20,installed,extracted from the PDF text layer and installed unchanged,aašaan biš,twenty-eight,,num,knobloch2020sauji:t9:28,,"knobloch2020sauji[p. 24, Table 9, numeral 28]",83123b93ad1ac178c42a16a3f79acd65c144aa1be090604c62e0c74b647dbef3
2026-08-25,t9:29,table9,28,24,"p. 24, Table 9, numeral 29",nuwaan biš,29,composition 9 + 20,installed,extracted from the PDF text layer and installed unchanged,nuwaan biš,twenty-nine,,num,knobloch2020sauji:t9:29,,"knobloch2020sauji[p. 24, Table 9, numeral 29]",8658329ab8581988f8618d6b9e3f95e6b23e02f3e6364fecfbf12b1049d09cb6
2026-08-25,t9:30,table9,28,24,"p. 24, Table 9, numeral 30",dešaan biš,30,composition 10 + 20,installed,extracted from the PDF text layer and installed unchanged,dešaan biš,thirty,,num,knobloch2020sauji:t9:30,,"knobloch2020sauji[p. 24, Table 9, numeral 30]",52ccd120b3d6f8160af841264072e435709133d91b4dea229e94ce87477f80d4
2026-08-25,t9:31,table9,28,24,"p. 24, Table 9, numeral 31",yakaašaan biš,31,composition 11 + 20,installed,extracted from the PDF text layer and installed unchanged,yakaašaan biš,thirty-one,,num,knobloch2020sauji:t9:31,,"knobloch2020sauji[p. 24, Table 9, numeral 31]",7a7d1de62cef740600eae063eefab19ef33362b541e0857200e280c70e6be4be
2026-08-25,t9:32,table9,28,24,"p. 24, Table 9, numeral 32",baašaan biš,32,composition 12 + 20,installed,extracted from the PDF text layer and installed unchanged,baašaan biš,thirty-two,,num,knobloch2020sauji:t9:32,,"knobloch2020sauji[p. 24, Table 9, numeral 32]",db631e75dd796cacf4cba353b5474d17d7dbf23f7ebbf20c7c00629431bb4e0e
2026-08-25,t9:33,table9,28,24,"p. 24, Table 9, numeral 33",troyišaan biš,33,composition 13 + 20,installed,extracted from the PDF text layer and installed unchanged,troyišaan biš,thirty-three,,num,knobloch2020sauji:t9:33,,"knobloch2020sauji[p. 24, Table 9, numeral 33]",3a6ee0a27ba0b8eb30c6064dfa34f4baf80222453a67ea6a6ffbd39d99a99267
2026-08-25,t9:34,table9,28,24,"p. 24, Table 9, numeral 34",čadišaan biš,34,composition 14 + 20,installed,extracted from the PDF text layer and installed unchanged,čadišaan biš,thirty-four,,num,knobloch2020sauji:t9:34,,"knobloch2020sauji[p. 24, Table 9, numeral 34]",9c8ce8d1483007978ee1bf1066761bdf41134f6e14f1dabf8e55f25be1c360f8
2026-08-25,t9:35,table9,28,24,"p. 24, Table 9, numeral 35",panǰišaan biš,35,composition 15 + 20,installed,extracted from the PDF text layer and installed unchanged,panǰišaan biš,thirty-five,,num,knobloch2020sauji:t9:35,,"knobloch2020sauji[p. 24, Table 9, numeral 35]",67fddba3885bd8d765225e143ea795a59bede8e532fb5787292ffa919abb501d
2026-08-25,t9:36,table9,28,24,"p. 24, Table 9, numeral 36",ṣuṛešaan biš,36,composition 16 + 20,installed,extracted from the PDF text layer and installed unchanged,ṣuṛešaan biš,thirty-six,,num,knobloch2020sauji:t9:36,,"knobloch2020sauji[p. 24, Table 9, numeral 36]",bc01af5c351184b3f9273f4be7c5bf7e93af9ead63318f25ce484f38c261cf52
2026-08-25,t9:37,table9,28,24,"p. 24, Table 9, numeral 37",satiyaašaan biš,37,composition 17 + 20,installed,extracted from the PDF text layer and installed unchanged,satiyaašaan biš,thirty-seven,,num,knobloch2020sauji:t9:37,,"knobloch2020sauji[p. 24, Table 9, numeral 37]",102deb74ee3d1d409922fcc71570f3e77cd7b09ec0c16d3933ebdbdc9ad49697
2026-08-25,t9:38,table9,28,24,"p. 24, Table 9, numeral 38",aštiyašaan biš,38,composition 18 + 20,installed,extracted from the PDF text layer and installed unchanged,aštiyašaan biš,thirty-eight,,num,knobloch2020sauji:t9:38,,"knobloch2020sauji[p. 24, Table 9, numeral 38]",f7d2be57c32214c3d6f8519aece61d66b94e1478df61cc5cdf09970cc3f51cef
2026-08-25,t9:39,table9,28,24,"p. 24, Table 9, numeral 39",uṛišaan biš,39,composition 19 + 20,installed,extracted from the PDF text layer and installed unchanged,uṛišaan biš,thirty-nine,,num,knobloch2020sauji:t9:39,,"knobloch2020sauji[p. 24, Table 9, numeral 39]",b80a51575b3e03b2cd175e2946d6b0a3c3e86cac0ee7f83f624536f4d3a0f0a0
2026-08-25,t9:40,table9,28,24,"p. 24, Table 9, numeral 40",dubiša,40,composition 2 x 20,installed,extracted from the PDF text layer and installed unchanged,dubiša,forty,,num,knobloch2020sauji:t9:40,,"knobloch2020sauji[p. 24, Table 9, numeral 40]",b8a763f2690143d739026cb42396c456e22c60c294106b0026d4589bfb0cc83a
2026-08-25,t9:50,table9,28,24,"p. 24, Table 9, numeral 50",dešaan dubiša,50,composition 10 + (2 x 20),installed,extracted from the PDF text layer and installed unchanged,dešaan dubiša,fifty,,num,knobloch2020sauji:t9:50,,"knobloch2020sauji[p. 24, Table 9, numeral 50]",b50583e0087e98de9349d0ff417385c409154f93b86a98ff79506ec37221135c
2026-08-25,t9:60,table9,28,24,"p. 24, Table 9, numeral 60",ɬaabiša,60,composition 3 x 20,installed,extracted from the PDF text layer and installed unchanged,ɬaabiša,sixty,,num,knobloch2020sauji:t9:60,,"knobloch2020sauji[p. 24, Table 9, numeral 60]",cc5a6c19b186f9974cf95bf36e4b5657ea92c90efab7f936baec9645a3228cfe
2026-08-25,t9:70,table9,28,24,"p. 24, Table 9, numeral 70",dešaan ɬaabiša,70,composition 10 + (3 x 20),installed,extracted from the PDF text layer and installed unchanged,dešaan ɬaabiša,seventy,,num,knobloch2020sauji:t9:70,,"knobloch2020sauji[p. 24, Table 9, numeral 70]",8b8d5539b5216a0b7ba484c81b66c9f5dab5519b5959f5c91d315f6c9cc14a3b
2026-08-25,t9:100,table9,28,24,"p. 24, Table 9, numeral 100",paanǰbiša,100,composition 5 x 20,installed,extracted from the PDF text layer and installed unchanged,paanǰbiša,hundred,,num,knobloch2020sauji:t9:100,,"knobloch2020sauji[p. 24, Table 9, numeral 100]",6b53dc8fd16a93c06323d5624cc2a154fdda321b1a455ea8daf26109d8cca975
2026-08-25,t9:110,table9,28,24,"p. 24, Table 9, numeral 110",dešaan paanǰbiša,110,composition 10 x (5 x 20),installed,extracted from the PDF text layer and installed unchanged,dešaan paanǰbiša,hundred and ten,,num,knobloch2020sauji:t9:110,,"knobloch2020sauji[p. 24, Table 9, numeral 110]",0f89be1761ad79dd95013f1b4ea52d893c0b520ffbe64b4698214a3b91f9adba
2026-08-25,t9:120,table9,28,24,"p. 24, Table 9, numeral 120",ṣubiša,120,composition 6 x 20,installed,extracted from the PDF text layer and installed unchanged,ṣubiša,hundred and twenty,,num,knobloch2020sauji:t9:120,,"knobloch2020sauji[p. 24, Table 9, numeral 120]",f0c98cd3bef1be20cd99d2dd5cfc00a39878e2dab6e20ce7a55bbad5ffe56879
2026-08-25,t10:1(-il):to do:ipfv:1,table10,32,28,"p. 28, Table 10, class 1(-il) ipfv stem",thaan-,to do,ipfv stem (m),installed,extracted from the PDF text layer and installed unchanged,thaan-,do,,verb stem Sauji-verb-class-1 m,knobloch2020sauji:t10:1(-il):to do:ipfv:1,,"knobloch2020sauji[p. 28, Table 10, class 1(-il) ipfv stem]",b8e70bfa7063ab81c8e85de18400df95a6541eb7b7fdc0eebb696daceadf95ff
2026-08-25,t10:1(-il):to do:ipfv:2,table10,32,28,"p. 28, Table 10, class 1(-il) ipfv stem",theen-,to do,ipfv stem (f),installed,extracted from the PDF text layer and installed unchanged,theen-,do,,verb stem Sauji-verb-class-1 f,knobloch2020sauji:t10:1(-il):to do:ipfv:2,,"knobloch2020sauji[p. 28, Table 10, class 1(-il) ipfv stem]",44674132a74a724a3c943f359241a017bb6a499b2635e4354952d688bb0cc478
2026-08-25,t10:1(-il):to do:pfv:1,table10,32,28,"p. 28, Table 10, class 1(-il) pfv stem",thil-,to do,pfv stem,installed,extracted from the PDF text layer and installed unchanged,thil-,do,,verb stem Sauji-verb-class-1,knobloch2020sauji:t10:1(-il):to do:pfv:1,,"knobloch2020sauji[p. 28, Table 10, class 1(-il) pfv stem]",1aea403ace2b0d48c0bb008c0dd9f83c25be0001abf449bd44bf47d97f5b7d2b
2026-08-25,t10:1(-il):to kill:ipfv:1,table10,32,28,"p. 28, Table 10, class 1(-il) ipfv stem",moraan-,to kill,ipfv stem (m),installed,extracted from the PDF text layer and installed unchanged,moraan-,kill,,verb stem Sauji-verb-class-1 m,knobloch2020sauji:t10:1(-il):to kill:ipfv:1,,"knobloch2020sauji[p. 28, Table 10, class 1(-il) ipfv stem]",1af0c21b81f6534a13bf1ebd6accbb57ac56e795bddfd33eeb4eff8770847aae
2026-08-25,t10:1(-il):to kill:ipfv:2,table10,32,28,"p. 28, Table 10, class 1(-il) ipfv stem",moreen-,to kill,ipfv stem (f),installed,extracted from the PDF text layer and installed unchanged,moreen-,kill,,verb stem Sauji-verb-class-1 f,knobloch2020sauji:t10:1(-il):to kill:ipfv:2,,"knobloch2020sauji[p. 28, Table 10, class 1(-il) ipfv stem]",02992ad80a16603c79f2b6aae8bd5b8e649f2160a69f870c9ca258dc2511236f
2026-08-25,t10:1(-il):to kill:pfv:1,table10,32,28,"p. 28, Table 10, class 1(-il) pfv stem",moril-,to kill,pfv stem,installed,extracted from the PDF text layer and installed unchanged,moril-,kill,,verb stem Sauji-verb-class-1,knobloch2020sauji:t10:1(-il):to kill:pfv:1,,"knobloch2020sauji[p. 28, Table 10, class 1(-il) pfv stem]",c4cfa76cf21b24a0341fd51791232eb33f9ca2c17ca08fa1c450d4a260bfa80d
2026-08-25,t10:2(-al):to eat:ipfv:1,table10,32,28,"p. 28, Table 10, class 2(-al) ipfv stem",khuwaan-,to eat,ipfv stem,installed,extracted from the PDF text layer and installed unchanged,khuwaan-,eat,,verb stem Sauji-verb-class-2,knobloch2020sauji:t10:2(-al):to eat:ipfv:1,,"knobloch2020sauji[p. 28, Table 10, class 2(-al) ipfv stem]",006c63b32a3381d786890c82907a05912bd2957254fd62848239cc4cee9772f7
2026-08-25,t10:2(-al):to eat:pfv:1,table10,32,28,"p. 28, Table 10, class 2(-al) pfv stem",khaal-,to eat,pfv stem,installed,extracted from the PDF text layer and installed unchanged,khaal-,eat,,verb stem Sauji-verb-class-2,knobloch2020sauji:t10:2(-al):to eat:pfv:1,,"knobloch2020sauji[p. 28, Table 10, class 2(-al) pfv stem]",a7e8d48bdab2915eb9e195ecded83f3c838fa325518d359a8fee227442cf2df8
2026-08-25,t10:2(-al):to cook:ipfv:1,table10,32,28,"p. 28, Table 10, class 2(-al) ipfv stem",pačowaan-,to cook,ipfv stem,installed,extracted from the PDF text layer and installed unchanged,pačowaan-,cook,,verb stem Sauji-verb-class-2,knobloch2020sauji:t10:2(-al):to cook:ipfv:1,,"knobloch2020sauji[p. 28, Table 10, class 2(-al) ipfv stem]",64f3c030c9eedc9d8badb9cd427c79e8be0d8dd881d8331f79c8e8ad31b98f43
2026-08-25,t10:2(-al):to cook:pfv:1,table10,32,28,"p. 28, Table 10, class 2(-al) pfv stem",pačoaal-,to cook,pfv stem,installed,extracted from the PDF text layer and installed unchanged,pačoaal-,cook,,verb stem Sauji-verb-class-2,knobloch2020sauji:t10:2(-al):to cook:pfv:1,,"knobloch2020sauji[p. 28, Table 10, class 2(-al) pfv stem]",e1620a8bfc15f0b9b3af280cd0e41bc027a3972b0d5404fbd7b38ac6a9a55d32
2026-08-25,t10:3(-t):to give:ipfv:1,table10,32,28,"p. 28, Table 10, class 3(-t) ipfv stem",daan-,to give,ipfv stem,installed,extracted from the PDF text layer and installed unchanged,daan-,give,,verb stem Sauji-verb-class-3,knobloch2020sauji:t10:3(-t):to give:ipfv:1,,"knobloch2020sauji[p. 28, Table 10, class 3(-t) ipfv stem]",cec526c8c7af5c4a097e9af669e4806148f142b4cdd0c85e072b52936ff29104
2026-08-25,t10:3(-t):to give:pfv:1,table10,32,28,"p. 28, Table 10, class 3(-t) pfv stem",dit-,to give,pfv stem,installed,extracted from the PDF text layer and installed unchanged,dit-,give,,verb stem Sauji-verb-class-3,knobloch2020sauji:t10:3(-t):to give:pfv:1,,"knobloch2020sauji[p. 28, Table 10, class 3(-t) pfv stem]",b3fc3d5f39aef264653d7c917239968639547f3036979b0eb2e612011d20f670
2026-08-25,t10:3(-t):to sleep:ipfv:1,table10,32,28,"p. 28, Table 10, class 3(-t) ipfv stem",suaan-,to sleep,ipfv stem (m),installed,extracted from the PDF text layer and installed unchanged,suaan-,sleep,,verb stem Sauji-verb-class-3 m,knobloch2020sauji:t10:3(-t):to sleep:ipfv:1,,"knobloch2020sauji[p. 28, Table 10, class 3(-t) ipfv stem]",20931f4a4c378b4986c616d1b45bc15e52a36794d4b9bad42e5d8799c815e3fd
2026-08-25,t10:3(-t):to sleep:ipfv:2,table10,32,28,"p. 28, Table 10, class 3(-t) ipfv stem",sueen-,to sleep,ipfv stem (f),installed,extracted from the PDF text layer and installed unchanged,sueen-,sleep,,verb stem Sauji-verb-class-3 f,knobloch2020sauji:t10:3(-t):to sleep:ipfv:2,,"knobloch2020sauji[p. 28, Table 10, class 3(-t) ipfv stem]",769586145851cc47f445031ba2a2ae04acd3969909ae4c1157ae42fed2f36992
2026-08-25,t10:3(-t):to sleep:pfv:1,table10,32,28,"p. 28, Table 10, class 3(-t) pfv stem",sot-,to sleep,pfv stem,installed,extracted from the PDF text layer and installed unchanged,sot-,sleep,,verb stem Sauji-verb-class-3,knobloch2020sauji:t10:3(-t):to sleep:pfv:1,,"knobloch2020sauji[p. 28, Table 10, class 3(-t) pfv stem]",e1e8b08298b366693b57fbfe18b8954394a610ddf47d5ba260698bbadfd8af5d
2026-08-25,t10:4(suppletive):to come:ipfv:1,table10,32,28,"p. 28, Table 10, class 4(suppletive) ipfv stem",yaan-,to come,ipfv stem (m),installed,extracted from the PDF text layer and installed unchanged,yaan-,come,,verb stem Sauji-verb-class-4 m,knobloch2020sauji:t10:4(suppletive):to come:ipfv:1,,"knobloch2020sauji[p. 28, Table 10, class 4(suppletive) ipfv stem]",05abc64eda126a808047c84087d61e68b7a96cb0ca8d59abd471cbc8bbca8b63
2026-08-25,t10:4(suppletive):to come:ipfv:2,table10,32,28,"p. 28, Table 10, class 4(suppletive) ipfv stem",yeen-,to come,ipfv stem (f),installed,extracted from the PDF text layer and installed unchanged,yeen-,come,,verb stem Sauji-verb-class-4 f,knobloch2020sauji:t10:4(suppletive):to come:ipfv:2,,"knobloch2020sauji[p. 28, Table 10, class 4(suppletive) ipfv stem]",f2f4fc0b23fffe74cc2404f51d244ef61914be80bbb5b3e807722bfd0649523b
2026-08-25,t10:4(suppletive):to come:pfv:1,table10,32,28,"p. 28, Table 10, class 4(suppletive) pfv stem",wol-,to come,pfv stem,installed,extracted from the PDF text layer and installed unchanged,wol-,come,,verb stem Sauji-verb-class-4,knobloch2020sauji:t10:4(suppletive):to come:pfv:1,,"knobloch2020sauji[p. 28, Table 10, class 4(suppletive) pfv stem]",d011adbe6c42af36a38b9a06ca7b0f10670786ee8a523160d769244ea0cf2ed6
2026-08-25,t10:4(suppletive):to go:ipfv:1,table10,32,28,"p. 28, Table 10, class 4(suppletive) ipfv stem",baan-,to go,ipfv stem,installed,extracted from the PDF text layer and installed unchanged,baan-,go,,verb stem Sauji-verb-class-4,knobloch2020sauji:t10:4(suppletive):to go:ipfv:1,,"knobloch2020sauji[p. 28, Table 10, class 4(suppletive) ipfv stem]",760d7a8d9a11a39bdb873ef490bb4f4d2d01db663b80a16258acf275f6b1c39b
2026-08-25,t10:4(suppletive):to go:pfv:1,table10,32,28,"p. 28, Table 10, class 4(suppletive) pfv stem",g-,to go,pfv stem,installed,extracted from the PDF text layer and installed unchanged,g-,go,,verb stem Sauji-verb-class-4,knobloch2020sauji:t10:4(suppletive):to go:pfv:1,,"knobloch2020sauji[p. 28, Table 10, class 4(suppletive) pfv stem]",abb562ccf0ff80db1d9537ee8c1b889b9a909b0615220272a5597c1f328d9032
2026-08-25,t11:PresentImperfective:1,table11,33,29,"p. 29, Table 11, PresentImperfective",thaan-u,do.ipfv-m.sg,TMA category PresentImperfective,installed,extracted from the PDF text layer and installed unchanged,thaan-u,do,,ipfv m sg verb,knobloch2020sauji:t11:PresentImperfective:1,,"knobloch2020sauji[p. 29, Table 11, PresentImperfective]",27f0ff6a2dc4278c7500535ad1fbded67e42366f1d3d6c383aa9f912e3fe5b9c
2026-08-25,t11:PresentImperfective:2,table11,33,29,"p. 29, Table 11, PresentImperfective",pašaan-oo,see.ipfv-m.sg,TMA category PresentImperfective,installed,extracted from the PDF text layer and installed unchanged,pašaan-oo,see,,ipfv m sg verb,knobloch2020sauji:t11:PresentImperfective:2,,"knobloch2020sauji[p. 29, Table 11, PresentImperfective]",00182e44e7d8ea6afc3992c52d51ca2665e736e00676bf03ad0e0d9d96f9599a
2026-08-25,t11:PastImperfective:1,table11,33,29,"p. 29, Table 11, PastImperfective",thaan-al-oo,do.ipfv-pst-m.sg,TMA category PastImperfective,installed,extracted from the PDF text layer and installed unchanged,thaan-al-oo,do,,ipfv pret m sg verb,knobloch2020sauji:t11:PastImperfective:1,,"knobloch2020sauji[p. 29, Table 11, PastImperfective]",0aaab1c5aa494a1fef3b2e7ae6d22d07660d7b9db2baa91e9a008262b06d3072
2026-08-25,t11:PastImperfective:2,table11,33,29,"p. 29, Table 11, PastImperfective",baan-al-e,go/become.ipfv-pst-f.pl,TMA category PastImperfective,installed,extracted from the PDF text layer and installed unchanged,baan-al-e,"go, become",,ipfv pret f pl verb,knobloch2020sauji:t11:PastImperfective:2,,"knobloch2020sauji[p. 29, Table 11, PastImperfective]",5172aa35165250bb4f4da22d52811dab922fb378923805693919803b50020a71
2026-08-25,t11:PastPerfective:1,table11,33,29,"p. 29, Table 11, PastPerfective",moril-oo,kill.pfv-m.sg,TMA category PastPerfective,installed,extracted from the PDF text layer and installed unchanged,moril-oo,kill,,pfv m sg verb,knobloch2020sauji:t11:PastPerfective:1,,"knobloch2020sauji[p. 29, Table 11, PastPerfective]",48e1da200926a0b730fc907bae693d296da2bc2d49932a5293504ec3dcac765d
2026-08-25,t11:PastPerfective:2,table11,33,29,"p. 29, Table 11, PastPerfective",khaal-oo,eat.pfv-m.sg,TMA category PastPerfective,installed,extracted from the PDF text layer and installed unchanged,khaal-oo,eat,,pfv m sg verb,knobloch2020sauji:t11:PastPerfective:2,,"knobloch2020sauji[p. 29, Table 11, PastPerfective]",fabaa91975e4eff68eb188490866be45d5b4b0cb192733a4fcd774185cb9da5a
2026-08-25,t11:Perfect:1,table11,33,29,"p. 29, Table 11, Perfect",nilbel-ee-n-ee,grow.pfv-m.pl-prs-m.pl,TMA category Perfect,installed,extracted from the PDF text layer and installed unchanged,nilbel-ee-n-ee,grow,,verb pfv m pl pres,knobloch2020sauji:t11:Perfect:1,,"knobloch2020sauji[p. 29, Table 11, Perfect]",c09e121974f76df3bf16b1e226219d8a6b4f36db1c25f902488b0b08bcfdcaa6
2026-08-25,t11:Perfect:2,table11,33,29,"p. 29, Table 11, Perfect",khaal-oo-n-oo,eat.pfv-m.sg-prs-m.sg,TMA category Perfect,installed,extracted from the PDF text layer and installed unchanged,khaal-oo-n-oo,eat,,verb pfv m sg pres,knobloch2020sauji:t11:Perfect:2,,"knobloch2020sauji[p. 29, Table 11, Perfect]",1d08d5d6d1ca1fad2f58bfec7a623e048f5c7fecc9f1280d8114d63720e6e363
