Record_Type,Report,Printed_Page,Gloss_Number,Gloss,Site_Code,Site_Name,Dialect_Group,Response,Similarity_Group,Raw_Transcription,Transcription,Review,Uncertainty,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Key
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,67,112,hand,B,Aliachora,War-Jaintia target wordlist,1,1,ta,ta,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-aliachora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 67, item 112, Aliachora]",silwarjaintia2007:g112:sil-war-jaintia-2007-aliachora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,67,112,hand,C,Dabolchora,War-Jaintia target wordlist,1,1,ta,ta,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-dabolchora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 67, item 112, Dabolchora]",silwarjaintia2007:g112:sil-war-jaintia-2007-dabolchora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,67,112,hand,E,Barenga,War-Jaintia target wordlist,1,1,ta,ta,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-barenga,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 67, item 112, Barenga]",silwarjaintia2007:g112:sil-war-jaintia-2007-barenga:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,67,112,hand,I,Magurchora,War-Jaintia target wordlist,1,1,ta,ta,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-magurchora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 67, item 112, Magurchora]",silwarjaintia2007:g112:sil-war-jaintia-2007-magurchora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,67,112,hand,J,Amlarem,War-Jaintia target wordlist,1,1,te,te,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-amlarem,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 67, item 112, Amlarem]",silwarjaintia2007:g112:sil-war-jaintia-2007-amlarem:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,67,112,hand,L,Shillong,standard Khasi comparison,1,2,khd,khdɪʔ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Khasi comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 67, item 112, Shillong]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,67,112,hand,H,Panai,Lyngngam comparison,1,2,khtei,khtei̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Lyngngam comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 67, item 112, Panai]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,67,112,hand,F,Noksia,Synteng/Pnar comparison,1,2,khti,khti,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Synteng/Pnar comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 67, item 112, Noksia]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,67,112,hand,G,Jaintiapur,Jowai/Pnar comparison,1,2,khti,khti,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Jowai/Pnar comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 67, item 112, Jaintiapur]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,67,112,hand,H,Panai,Lyngngam comparison,2,3,khtei,khtei̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Lyngngam comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 67, item 112, Panai]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,67,112,hand,F,Noksia,Synteng/Pnar comparison,2,3,khti,khti,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Synteng/Pnar comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 67, item 112, Noksia]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,67,112,hand,G,Jaintiapur,Jowai/Pnar comparison,2,3,khti,khti,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Jowai/Pnar comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 67, item 112, Jaintiapur]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,67,112,hand,K,Shella,Khasi War comparison,1,3,ktei,ktei̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Khasi War comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 67, item 112, Shella]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,67,113,palm,G,Jaintiapur,Jowai/Pnar comparison,1,1,p kht,pɔʔ khtɪ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Jowai/Pnar comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 67, item 113, Jaintiapur]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,67,113,palm,A,Niralapunji,War-Jaintia target wordlist,1,1,pta,pɔʔta,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-niralapunji,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 67, item 113, Niralapunji]",silwarjaintia2007:g113:sil-war-jaintia-2007-niralapunji:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,67,113,palm,B,Aliachora,War-Jaintia target wordlist,1,1,pta,pɔʔta,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-aliachora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 67, item 113, Aliachora]",silwarjaintia2007:g113:sil-war-jaintia-2007-aliachora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,67,113,palm,C,Dabolchora,War-Jaintia target wordlist,1,1,pta,pɔʔta,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-dabolchora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 67, item 113, Dabolchora]",silwarjaintia2007:g113:sil-war-jaintia-2007-dabolchora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,67,113,palm,D,Singur,War-Jaintia target wordlist,1,1,pta,pɔʔta,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-singur,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 67, item 113, Singur]",silwarjaintia2007:g113:sil-war-jaintia-2007-singur:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,67,113,palm,E,Barenga,War-Jaintia target wordlist,1,1,pta,pɔʔta,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-barenga,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 67, item 113, Barenga]",silwarjaintia2007:g113:sil-war-jaintia-2007-barenga:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,67,113,palm,I,Magurchora,War-Jaintia target wordlist,1,1,pta,pɔʔta,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-magurchora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 67, item 113, Magurchora]",silwarjaintia2007:g113:sil-war-jaintia-2007-magurchora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,67,113,palm,J,Amlarem,War-Jaintia target wordlist,1,1,pte,pɔʔte,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-amlarem,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 67, item 113, Amlarem]",silwarjaintia2007:g113:sil-war-jaintia-2007-amlarem:i1
